Taxa and Samples	A1_1	A1_2	A1_3	A1_4	A2_1	A2_2	A2_3	A2_4	L1_1	L1_2	L1_3	L1_4	M1_1	M1_2	M1_3	M1_4	M2_1	M2_2	M2_3	M2_4	M3_1	M3_2	M3_3	M3_4	M4_1	M4_2	M4_3	M4_4	M5_1	M5_2	M5_3	M5_4	S_1	S_2	S_3	S_4
ASV1825	0	0	0	0	0	0	0	0	2.91174631337487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72727558183212	0	0	0	0	0	0	0	0	0	0	0	0
ASV1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94699456218395	0	2.61184162085416	0	0	0	0	3.09152040561337	0	0	0	0
ASV1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36702883986332	0	0	0	0	0	0	0	3.6040175352243	0	0
ASV1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29502247483383	0	0	0	0	3.65854363310226	0	0	0	0
ASV1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90675728429435	0	0	0	0	0	0	0	0
ASV1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90675728429435	0	0	0	0	0	0	0	0
ASV1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90675728429435	0	0	0	0	0	0	0	0
ASV1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60121451170948	0	0	0	0	0	0
ASV1833	0	0	0	2.99987053483718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91990130968675	0	0	0	0
ASV1834	0	0	0	0	0	0	0	3.83201697629187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70972110001879	0	0	0	0
ASV1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10773415729091	0	0	0
ASV1836	4.74200176676957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1837	0	0	0	0	0	0	0	0	1.48256617239322	1.93822039725672	0	2.40792811123046	0	0	2.01132670268874	0	0	0	0.913931663792883	0	0	0	0	0	0	0	0	0	3.02699401044286	0	0	0	0	0	0	0
ASV1838	0	0	0	0	0	0	0	0	0	0	0	3.63496736510047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97744140897014	0	0	0	0	0	0	0	0	0
ASV1839	0	0	0	0	0	0	0	0	0	0	0	3.52191651957947	0	0	0	0	0	0	0	0	0	0	0	0	3.09960601490868	0	0	0	0	0	0	0	0	0	0	0
ASV1840	0	0	0	0	0	3.22320284223705	0	0	0	0	0	0	2.95455060435076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1841	0	0	0	0	0	2.43437104637199	0	0	0	0	0	0	2.69130764354759	0	0	0	0	0	0	0	0	1.32127922276588	0	0	2.35898641108727	0	0	0	0	0.942352341000185	0	0	0	0	0	0
ASV1842	0	0	0	0	0	0	0	0	0	0	0	0	1.78332163945076	0	0	0	0	0	0	0	0	0	3.00126306871756	0	0	0	3.04062785365866	0	0	0	0	0	0	0	0	0
ASV1843	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31366243625626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1844	0	0	0	0	0	0	2.93007873931315	0	0	0	0	0	0	2.92789824389626	0	2.45053418293487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1845	0	1.57351247997762	0	0	0	0	0	0	0	0	0	0	0	2.60860823089605	2.69080821336992	0	0	0	0	0	0	0	2.05999081755716	0	0	2.00788038176936	0	0	0	0	0	0	0	0	0	0
ASV1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99598531313954	0	0	0	0	0	0	0	2.4162103854653	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1847	0	2.7366804483918	0	0	0	0	0	0	0	0	0	0	0	0	2.01132670268874	0	0	0	0	0	0.856417644585093	0	0.875125395524187	0	0	0	1.63953588611576	0	2.54702793030071	0	0	0	0	0	0	0
ASV1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45053418293487	3.04748488391379	0	0	0	0	0	0	0	0	3.36702883986332	0	0	0	0	0	0	0	0	0	0
ASV1849	0	0	2.93282443244983	0	0	1.87760218644396	0	2.43663975376406	0	0	0	0	0	0	0	1.9918461166935	0	0	0	2.76928759365781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21815115406983	0	0	0	0	0	0	0	0	3.81710525774842	0	0	0	0	0	0	0	0	0	0
ASV1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78311523384599	0	0	0	0	0	0	0	3.0099892251773	0	2.43499280442864	0	0	0	0	0	0	0	0	0
ASV1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.223690208313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1853	0	3.82530029633291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1854	0	3.82530029633291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1855	0	2.707877434598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7545996413544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73138266421798	3.27995744252601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41030205950547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12103220197967	0	0	0	0	0	0	2.514098195035	0	0	0	2.88439257451856	0	0	0	0
ASV1859	0	0	4.729184362307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1860	0	0	0	0	0	0	0	0	2.88012779952171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91219950699358	0	0	0	0	0	0
ASV1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5359382687165	3.74902616566805	0	0	0	0	0
ASV1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09421542494446	0	0	0
ASV1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09421542494446	0	0	0
ASV1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53762392147498	0	2.84457493719073	0
ASV1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26191622720891	0
ASV1866	0	0	0	0	4.19126059064796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1867	0	0	0	0	0	4.06463848932317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1868	0	0	0	0	0	3.12254866843829	0	0	3.22028955089317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1869	0	0	0	0	0	0	0	2.82149910437787	3.77866136525111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1870	3.65443129086013	0	0	3.41836723218287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1871	0	0	4.47146567549091	0	0	0	0	0	0	2.00760744910467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1872	0	0	0	0	1.91184800203703	0	0	0	0	0	3.56441779149357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91599295504605	0	0	0	0	0	0	0	0	0	0
ASV1873	0	0	0	0	0	0	0	0	0	0	0	2.59840803178611	0	0	2.77840917714104	3.34270331121722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1874	0	0	0	0	0	0	0	0	0	0	0	0	3.92809497904454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1875	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12815379714168	3.6692431355687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5305027145138	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28655270363139	0	0	0	0	0
ASV1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41305458469465	0	0	0	0	0	0	3.2974547555644	0	0	0	0	0	0	2.98441353537481	0	0	0	0	0
ASV1878	0	3.81182839863691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1879	0	3.13313374940169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93985468231798	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4810153330833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06431109716383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5180648363314	0
ASV1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39648766716503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1883	0	0	0	0	0	0	0	2.19730144037362	3.14246940902386	0	0	0	0	0	0	0	0	0	0	0	3.12103220197967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46589159571123	0	0	3.41649109642034	0	0	0	0	0	0
ASV1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8798443172971	0	0	0	0	0	0	0	0
ASV1886	0	0	0	0	0	2.98597265815546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10819115539263	0	0	0	0	0	0	0	0
ASV1887	0	0	4.71523411881027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08056881650193	0	0	0
ASV1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08056881650193	0	0	0
ASV1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1908063414898	0	0
ASV1891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2481760397217	0
ASV1892	0	0	0	0	4.17755850893569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1893	0	0	0	0	3.50600583941489	0	2.78011572995958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1894	0	0	0	0	0	0	3.99081147883432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1895	3.4655001709429	0	3.02618095158398	0	0	2.55514895284182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1896	3.12564701398878	0	3.19651771689286	0	0	0	0	0	0	0	0	2.95262674173789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1897	0	1.21258369205649	0	1.48268708674603	0.757643719626822	1.44924346146822	0.379596764366107	0	0	1.62154285815867	0	2.12789291401979	0	0	0	0	2.15730452579434	0	0	0	0	0	0.737543134222313	0	0	0	0	1.0764230340234	0	0	0	0	0	0	0	0
ASV1898	0	0	0	0	0	0	0	0	0	0	4.29429421198756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1899	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69529566633842	3.15088010679647	0	0	0	2.65650547467377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1900	0	0	0	0	0	0	0	0	2.43417922439023	0	0	0	0	0	2.49782763995565	0	0	0	0	0	1.49759101264741	0	1.32279431829429	0	0	0	0.769956712009608	0	2.80687941281108	0	0	0	0	0	0	0
ASV1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92465845113852	0	0	3.6834631558943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16655085930887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16655085930887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1904	0	2.5865456184493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8189346223801	0	0	0	0	0	0	0	0	0	0	0	2.75851909344953	0	0	0	0	0	0	0
ASV1905	0	3.79822951351268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11683739948237	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1907	0	0	0	0	0	0	0	0	2.78088893687147	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50381645516124	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15902905746554	0	0	0	0	0	0	0	0	0	0	0
ASV1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23430373175051	0
ASV1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23430373175051	0
ASV1911	0	0	0	0	0	0	3.97709037069123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1912	0	0	0	0	0	0	0	0	0	0	0	0	3.13052008882712	0	0	0	0	3.44940822231374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1913	0	0	0	0	0	0	3.11685437250778	0	1.64187789465533	0	0	0	2.52122620609086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1914	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92789824389626	0	0	0	0	0	0	2.86426769626492	0	0	0	0	0	0	2.40506773052486	0	0	0	0	0	0	0	0
ASV1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1525818403193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1916	0	0	0	0	0	0	3.3688135358179	0	0	0	0	0	0	0	0	0	2.8189346223801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54759403039747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54759403039747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72592762958491	0	0	0	0	0	0	0	0	0	0	0	3.4774505253211	0	0	0	0	0	0
ASV1920	0	2.7366804483918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92826553632929	0	2.42201709371658	0	0
ASV1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36845559974371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10289740039604	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48244090425019	0	0	0	0	0	0	0	3.21674082885307	0	0	0	0	0
ASV1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22352665614095	0	0	0	0	0	0	0	0	0	0	0	0	3.80601599384931
ASV1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56462070357297	3.63225760475605	0	0	0	0
ASV1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53080882768809	0	0	0	0
ASV1927	0	0	0	0	0	0	3.09160751173959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55039763681377	0	0	0	0
ASV1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76313788510772	0	0	3.53141521921905
ASV1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22029673776426	0
ASV1930	0	0	0	0	0	0	0	0	0	2.85421868391255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10116262048498	0	0	0	0	2.47507541725333	0	0	0	0
ASV1931	0	0	0	0	0	0	0	0	0	0	4.26607792596952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1932	0	0	0	0	0	0	1.6354513139	0	0	0	3.00543787933867	3.23679356947343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1933	0	0	0	0	0	0	0	0	0	0	1.09763385328828	0	0	0	0	0	0	0	0	0	1.59757524785439	0	1.87551901883823	2.26715505190077	0	0	2.2333965717469	0	1.82272426804519	1.99833695077736	0	0	0	0	0	0
ASV1934	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5793889488682	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64773016386509	0	0	0	0	0	0	0	0
ASV1935	0	0	0	0	0	0	0	0	1.20480248664316	0	0	0	0	0	2.39070593850198	0	0	0	0	2.15300526446276	0	0	2.93985468231798	0	0	0	0	0	1.82272426804519	0	0	0	0	0	0	0
ASV1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13847624157754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39468116329392	0	0	0	3.21847183888971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1938	0	2.26927762492362	0	0	0	0	2.8113813384821	0	0	0	0	0	0	0	0	0	2.50388006729874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1939	0	0	0	0	0	0	3.19004759971668	0	0	0	0	0	0	0	0	0	0	0	0	3.32909111815555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34122932429149	0	0	0	0	0	0	0	0	0	0	0	0
ASV1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77035587925466	0	0	2.76935994052607	0	0	0	0	0	0	0	0	0
ASV1942	0	0	3.11386180010899	0	0	2.89735619677852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86703521739552	0	0	0	0	0	0	0	0	0	0
ASV1943	0	0	0	0	0	0	0	0	2.97297744427409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75025783693353	0	0	0	0	0	0	0
ASV1944	0	0	4.67255529693631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1945	0	0	4.67255529693631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1946	0	0	3.86069566623032	0	0	2.95703444787302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1947	0	0	0	0	0	0	0	0	3.45299866338495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18023000983405	0	0	0	0	0	0
ASV1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14887880003117	0	0
ASV1949	0	0	0	3.60015839367193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79254495307495	0	0
ASV1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13941846472395
ASV1951	0	0	0	0	0	0	3.94925034347828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1952	1.02176163142417	0	2.48392685681559	1.1739470141975	0	0	1.23536055396475	0	0	0.462202607357524	0	0	0.780971531101803	0	0	0	0	0.759037302768614	0	0	0	0	0	0	0	0	0	0	0	3.56431634813094	0	0	0	0	0	0
ASV1953	0	0	0	0	0	0	0	3.45035803501184	0	3.60175395975632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1954	0	0	0	0	0	0	0	0	0	0	4.25176010214393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1955	0	0	0	0	0	0	0	0	0	0	3.283960610182	0	1.65757726927559	0	2.97663184162347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1956	0	0	0	0	0	0	0	0	0	0	0	2.80581028053865	0	0	0	3.56638268486713	0	0	0	0	0	0	0	0	0	0	1.63953588611576	0	0	0	0	0	0	0	0	0
ASV1957	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4103042016158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17015818783189	0
ASV1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33626029291917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62266147436158	0	0	0	0	3.23317655766845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40627600095261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12423136591935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15374800494296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1963	0	3.75664641467425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1964	0	3.75664641467425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1965	0	3.11130408430132	2.83300629021082	0	0	1.60658981452828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1966	0	2.79261670606523	0	0	0	0	0	3.88685284237197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0522129055389	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55203560128593	0
ASV1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06507217157155	0	2.89202632163263	0	0	0	0	0	0	0	0	0	0	0	0
ASV1969	0	0	0	0	0	0	3.03974839118776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18398009997148	0	0	0	0	0	0	0	0	0	0	0
ASV1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50850761033472	0	0	0	0	0	0	3.27172575682808
ASV1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51692573263387	0	0	0	0	0
ASV1972	0	0	0	0	0	0	0	0	3.63450609917345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75738520729591	0	0	0	0	0
ASV1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13462773298937	0	0
ASV1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19186804933402	0
ASV1975	0	0	0	3.18207167163301	0	0	0	0	3.19481308027116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1976	0	0	0	0	0	0	0	0	4.04418014901459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1977	4.65617155680441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
